7776	49
-0.544362	-0.287451	-1.9079
0.714428	-0.254189	-1.77656
0.904314	-0.262484	-1.75578
-0.571605	1.89098	-2.32569
-0.917979	1.82154	-2.2965
-0.883728	1.77559	-2.2724
-0.540098	1.80098	-2.38157
0.929165	1.50755	-2.98354
0.986811	1.35135	-3.05511
-0.71525	0.516619	-1.85347
1.2969	1.48551	-5.03376
-0.7563	0.446625	-1.84682
-0.620213	1.24275	-4.8788
-1.05771	0.325577	-1.80104
-0.654616	0.236788	-2.35376
-0.986141	0.330635	-3.66382
1.24462	0.281289	-2.99013
1.59987	0.300374	-3.33635
-0.978097	0.125385	-2.50842
-0.927809	0.130818	-3.07745
1.56524	0.147662	-3.01904
-0.709846	0.0465292	-2.34568
0.780296	-0.216626	-3.94508
-1.04668	-0.103322	-2.09999
-0.536115	-0.242166	-2.65719
-0.549465	-0.251348	-2.70395
0.886629	-0.21879	-2.30333
-0.715416	-0.224264	-1.95685
-0.618388	-0.266931	-1.79923
-0.446963	-0.242718	-1.45557
-0.406791	-0.266108	-1.13679
-0.89928	1.78654	-2.213
1.27834	1.30198	-2.95365
-0.400755	1.44607	-3.50995
-0.736563	0.363002	-1.85181
-1.05968	0.337181	-1.79369
-1.05947	0.336981	-1.79347
-0.808633	0.348959	-1.86603
-1.06201	0.287214	-1.78027
1.55144	0.361641	-2.91827
-0.977968	0.168986	-2.56865
1.29826	0.108086	-2.36531
-0.972894	0.0351916	-2.60873
1.75288	-0.0637451	-4.57974
-0.87604	-0.148106	-4.1526
0.840077	-0.115202	-2.70242
-0.944431	-0.143205	-2.5253
-1.12558	-0.0844291	-2.0451
-1.04499	-0.221522	-2.84157
-1.1219	-0.140885	-2.06514
0.73045	-0.211672	-2.34294
-0.439194	-0.288402	-2.60271
1.11648	-0.202024	-1.99086
1.09945	-0.238313	-2.03945
1.10109	-0.233597	-2.01642
-0.733589	-0.248042	-1.82801
0.397704	-0.258062	-1.79791
-0.678386	-0.239025	-1.50084
-0.433166	-0.246191	-1.47543
-0.520967	1.84459	-2.24041
1.0175	1.52167	-2.88282
0.933528	1.5033	-2.90011
-0.789087	1.52501	-3.45201
-0.778066	1.47742	-3.48768
-0.781351	1.48405	-3.50067
-0.612371	1.46216	-3.50606
-0.693983	1.30496	-3.51773
-0.71495	0.468333	-1.85434
-0.785024	0.323129	-1.83579
-0.79568	0.326848	-1.85117
-0.744934	0.260035	-2.42155
1.5578	0.308376	-3.08275
1.55165	0.309754	-3.07435
-1.00238	0.156649	-2.0944
-0.95117	0.202743	-3.24401
-0.876913	0.145279	-4.04547
-0.991549	0.0563973	-2.44371
-0.972793	0.0226872	-2.54265
-0.897393	-0.00337308	-2.71017
-0.897603	-0.0485984	-3.33703
-0.19373	-0.252901	-2.74978
-1.11375	-0.162167	-2.06325
-1.11372	-0.161256	-2.06244
-0.659844	-0.228241	-2.02981
-0.599989	1.8895	-2.22415
-0.608274	1.91757	-2.25054
-0.782964	1.7491	-2.23168
-0.559005	1.69163	-2.34925
1.02924	1.53755	-2.84765
0.976578	1.51828	-2.89018
-0.734261	1.51219	-3.49485
1.03283	1.21582	-2.99133
-0.729466	0.533684	-1.85762
-0.72967	0.533739	-1.85781
-1.05756	0.446524	-1.81197
-0.70564	0.448941	-1.86313
-0.775725	0.447959	-1.86319
-0.80429	0.440268	-1.84904
1.53749	0.335098	-2.74849
-0.64875	0.239815	-2.35178
-0.959284	0.144437	-2.58511
1.59322	0.138713	-3.26184
1.58701	0.140196	-3.25448
1.58768	0.104873	-3.32361
-1.10691	-0.0322269	-2.00177
-1.10903	-0.0312976	-2.0042
-1.07197	-0.0740187	-2.10179
-1.06785	-0.0731338	-2.0976
-0.862845	-0.285608	-3.50902
-0.849547	-0.275691	-3.46613
-0.994453	-0.140439	-2.42163
-0.994453	-0.140439	-2.42163
-0.558647	-0.246664	-2.99171
0.800398	-0.145981	-2.28367
0.805941	-0.320392	-3.20037
-1.11918	-0.203841	-2.06825
1.09586	-0.281523	-2.47659
1.09316	-0.278806	-2.47528
-0.730312	-0.24372	-1.83293
0.303483	-0.235896	-1.40833
-0.533474	1.81796	-2.38112
0.959546	1.42732	-2.96198
1.00606	1.37388	-2.98146
-1.07617	0.435743	-1.81216
1.53486	0.311344	-2.73473
-1.10662	0.0188842	-1.94101
1.32693	-0.0123604	-2.58577
-0.512696	-0.260131	-2.77175
-0.512696	-0.260131	-2.77175
-1.06031	0.258489	-1.7824
1.58332	0.314506	-2.68642
-0.79213	-0.045666	-3.62207
-0.600848	-0.289865	-2.62326
-0.681152	-0.193375	-2.00978
-0.570673	1.88102	-2.2594
-0.789522	0.42377	-1.84384
-0.820472	0.245893	-1.87732
1.46081	0.129958	-2.73296
1.46081	0.129958	-2.73296
1.26528	0.0462832	-2.42229
-0.630063	-0.233842	-2.50074
-1.1205	-0.075807	-1.98187
1.02299	-0.230408	-2.02016
-0.649314	-0.252597	-1.74984
1.47245	0.344132	-2.65035
-0.883228	-0.152246	-1.96168
-0.193648	-0.169203	-2.80902
-0.848304	0.180096	-2.62182
-0.630773	-0.215064	-2.20568
-0.717978	1.79924	-2.26943
-0.588666	-0.099686	-2.39562
0.933301	1.40668	-2.9975
0.910258	1.36554	-3.02617
-0.654735	1.53445	-3.32946
-0.70095	1.48094	-3.36826
-0.352902	1.36828	-3.25505
-0.66756	1.36729	-3.32215
-0.538455	1.34767	-3.38533
-0.538455	1.34767	-3.38533
-0.770631	1.33432	-3.36703
1.2493	1.28804	-5.07892
-1.00328	0.445145	-3.67284
0.145156	0.145818	-1.76424
-0.989647	0.40723	-3.6607
-0.951141	0.398505	-3.65804
1.2183	0.27544	-3.00564
-0.833677	0.286023	-3.65822
-0.918837	0.25501	-3.55391
-0.900209	0.250327	-3.70805
1.57164	0.173256	-3.1401
1.03603	0.143451	-2.73958
-0.967693	0.00229004	-3.06707
-0.941349	-0.00924485	-3.31392
-0.99408	0.0106072	-2.62442
-1.05129	-0.120922	-2.99956
-1.05499	-0.141429	-2.98795
-0.909025	-0.226087	-3.30032
-0.883741	-0.328632	-3.49955
-0.163472	-0.190709	-2.81223
0.741567	-0.225605	-2.80295
0.718443	-0.224317	-2.77714
-0.394623	-0.216798	-2.61817
0.718385	-0.183316	-2.36311
0.738161	-0.176359	-2.3323
0.75449	-0.192684	-2.32137
0.71877	-0.204868	-2.35452
0.814846	-0.184066	-2.26011
0.82258	-0.190732	-2.26075
1.05896	1.47607	-3.12991
-0.722352	1.53683	-3.33033
1.18967	1.16456	-2.95785
-0.629719	1.46173	-4.69681
-0.322838	1.28693	-4.64203
-0.418751	1.39506	-6.51641
-0.271939	1.01824	-6.48184
-0.861662	0.38955	-3.66908
-0.971872	0.318577	-3.6725
1.58909	0.21541	-3.32643
1.58739	0.211771	-3.2566
1.05642	0.131278	-2.37182
-0.91011	0.147136	-3.35531
1.6109	0.159557	-3.40551
1.64977	0.131767	-3.86716
-0.963405	0.0851296	-2.55686
-0.666576	0.0456451	-2.35477
-0.848681	0.00536757	-3.27106
0.878289	-0.142566	-2.74537
-0.400482	-0.2137	-3.09329
0.159276	-0.00245167	-1.86047
-0.934396	-0.277032	-3.22859
-0.297718	-0.197593	-2.81226
0.756591	-0.18845	-2.74437
0.756591	-0.18845	-2.74437
0.75033	-0.113207	-2.35492
0.75033	-0.113207	-2.35492
-1.05239	-0.27868	-2.99057
0.796881	-0.224318	-2.66952
0.722983	-0.170093	-2.37344
-0.135961	-0.273948	-2.76543
0.778176	-0.180366	-2.30263
0.710674	-0.204234	-2.37295
0.251031	-0.280888	-2.58367
-0.583284	1.18039	-3.34233
-0.295086	1.25759	-6.58787
-0.448364	1.04714	-6.54601
1.75054	0.378465	-3.09517
-0.97597	0.381908	-3.67312
-0.930272	0.144941	-3.18522
-0.930272	0.144941	-3.18522
1.59748	0.140345	-3.2181
-0.955292	0.0722689	-2.59504
-0.598676	0.0246839	-5.08431
-0.966649	0.0511669	-2.54099
-1.03775	-0.166288	-2.98729
0.762367	-0.119052	-2.3867
0.731499	-0.153236	-2.36531
0.834645	-0.302736	-2.83228
1.01521	1.37651	-3.08816
-0.723018	1.42177	-3.38257
-0.723018	1.42177	-3.38257
1.13096	0.983795	-2.98524
-0.340656	1.43853	-4.76053
1.1966	0.265612	-3.00008
1.70837	0.244217	-4.89304
-0.109843	-0.177844	-4.07417
1.17648	-0.0394821	-2.6945
-0.452611	-0.204085	-2.62676
-0.662605	1.40325	-3.39844
-0.925794	0.0514741	-2.91723
0.864907	-0.125217	-2.81642
-0.94787	-0.252819	-3.12393
-0.92945	-0.287036	-3.1943
-0.933745	-0.288082	-3.20072
-0.528191	1.50439	-3.27016
-0.734168	1.47333	-3.38915
1.23608	0.0263591	-2.98532
1.23608	0.0263591	-2.98532
-0.843509	-0.270954	-3.45147
-0.923487	-0.278137	-3.26206
-0.10665	-0.267172	-3.1701
-0.452458	-0.258754	-2.59524
-0.731487	1.30758	-3.44676
1.55086	0.265625	-3.06865
1.55174	0.267636	-3.0702
1.61709	0.277379	-3.22398
1.58755	0.318493	-5.18507
-0.896422	-0.0493664	-3.33893
-1.00223	-0.232706	-3.10971
1.0335	1.28488	-3.05111
-0.92387	0.281957	-3.69301
0.888732	1.25234	-2.99199
-0.987742	-0.0790585	-3.17509
0.935228	1.61893	-3.15109
-0.317853	1.46822	-4.59801
3.99951	0.91956	-5.85601
1.54039	0.258462	-2.63817
-0.881242	0.333185	-3.6641
-0.930027	0.283533	-3.6365
1.75648	0.238324	-4.88397
1.80542	0.102641	-4.81049
-0.140208	-0.205717	-3.16841
-0.515084	1.22673	-3.54326
-0.67071	0.325886	-1.84253
-0.814528	0.405298	-3.64381
1.55948	0.339	-3.02238
-0.706165	0.0630194	-2.33716
0.763098	-0.120307	-2.38807
-0.507321	-0.252935	-2.58529
-0.6166	-0.266493	-1.83212
1.21186	1.17758	-2.91451
-0.574266	1.17684	-4.80618
1.24328	0.280863	-2.98838
1.70775	0.0949229	-4.44145
-0.913907	0.0601753	-3.27307
-1.06652	-0.0621803	-2.10815
1.13646	1.07232	-2.94679
-0.788105	0.378084	-1.8517
-0.194426	-0.290993	-2.76061
-0.634098	-0.318606	-2.21458
-0.69253	-0.248674	-1.96835
1.63625	0.285774	-4.08174
-0.276791	-0.205396	-2.80452
0.00950742	-0.223857	-1.4636
1.23116	0.259874	-3.00561
-0.630782	1.36656	-4.57975
-0.843975	-0.263024	-3.49927
-0.679295	1.59065	-2.41638
1.04353	1.47582	-2.71842
1.20014	1.428	-2.741
1.21468	1.35812	-2.71992
1.21468	1.35812	-2.71992
1.37745	1.47263	-4.8965
-0.470647	1.05552	-4.72888
1.39129	0.99985	-5.05181
-0.500406	1.17725	-6.51451
-0.994666	0.388518	-3.65699
1.61932	0.763157	-8.11443
-0.951565	0.246542	-3.66588
1.74058	0.270186	-4.58143
1.76006	0.249878	-4.75219
1.70878	0.174795	-4.40748
-0.560939	0.0629648	-3.43722
1.7558	-0.0053316	-4.92832
1.48323	-0.0899769	-5.07216
-0.130621	-0.176189	-3.60669
-0.157186	-0.169684	-3.50858
-0.0452015	-0.180277	-3.33562
-0.242991	-0.179839	-3.09859
0.803451	-0.286436	-3.88197
-0.172812	-0.204417	-3.13987
0.840929	-0.389599	-4.05992
-0.149655	-0.268108	-3.17183
-0.48297	-0.242056	-2.5717
-0.867497	1.60118	-2.29262
-0.621724	1.23561	-4.76747
-0.186936	1.47476	-7.11739
2.18388	0.554055	-3.56616
1.34426	1.0436	-6.83431
1.34373	1.04331	-6.83315
-0.88756	0.187294	-3.68268
1.38935	0.20805	-4.91549
1.38935	0.20805	-4.91549
-0.333738	-0.336397	-6.03234
-0.0171253	-0.240328	-3.96284
-0.0144736	-0.211822	-3.78566
-0.0182478	-0.241675	-3.29721
-0.579226	-0.233641	-2.48136
-0.536761	1.78534	-2.36433
-0.703635	1.5236	-2.30447
-0.703635	1.5236	-2.30447
-0.348835	0.896426	-7.83766
1.6442	0.322575	-3.87567
1.0772	-1.60215	-4.94001
-0.55743	1.73266	-2.36319
1.43933	1.00713	-7.11167
0.349098	-0.246758	-1.69265
-0.518137	1.82259	-2.31427
-0.838721	1.63685	-2.2184
-0.669717	1.6504	-2.42003
1.21579	1.46242	-2.79243
1.178	0.661983	-2.98707
-0.802879	0.139699	-3.78933
-0.690276	1.4824	-2.29281
-0.707361	1.59675	-2.41836
-0.58445	0.563214	-1.8391
-1.01056	0.185845	-2.26434
1.39086	0.203008	-3.22922
-0.709871	-0.0189237	-5.15845
-0.669455	-0.0311321	-3.61446
-0.669455	-0.0311321	-3.61446
-0.00300925	-0.232195	-3.37888
-0.813544	1.69023	-2.23616
-0.853772	1.58546	-2.22494
-0.861699	1.63246	-2.30174
-0.861699	1.63246	-2.30174
-0.807505	1.58887	-2.27618
1.00674	1.49549	-2.79749
1.34916	1.01254	-7.14906
1.48831	0.244854	-3.29835
-0.192072	0.0938491	-6.74316
-0.53554	1.82605	-2.3799
0.944649	1.53677	-2.93855
-0.703377	1.64287	-2.41506
-0.173904	1.01396	-8.32904
-0.722116	0.509546	-3.60109
-0.78372	1.90638	-2.12453
-0.529644	1.79963	-2.17724
-0.904922	1.7444	-2.18723
-0.752539	1.54257	-2.28627
-0.766442	1.56704	-2.31159
-0.75661	1.5067	-2.27113
-0.756752	1.48412	-2.25098
-0.513992	1.62211	-3.42812
1.68623	1.15765	-6.76675
-0.935645	0.498402	-3.66885
2.28349	0.248546	-4.65309
1.16088	-0.00862963	-2.94092
-0.563661	1.86635	-2.20718
-0.547208	1.83697	-2.19776
-0.884078	1.73714	-2.23793
-0.718302	0.537575	-1.84278
1.4086	1.46401	-4.88399
-1.03426	0.197679	-1.95916
1.58795	0.126811	-3.38598
0.80991	-0.148798	-2.70548
-0.300923	-0.191334	-2.75284
1.08743	-0.260358	-2.04889
-0.77848	1.91028	-2.11449
-0.724032	1.94731	-2.17629
-0.724032	1.94731	-2.17629
-0.683269	1.73597	-2.30868
1.06213	1.2905	-3.06789
-0.455391	1.39418	-4.84869
-0.455391	1.39418	-4.84869
1.537	0.336131	-3.28303
-1.08625	-0.12033	-2.93251
-0.857764	-0.273398	-4.03631
1.76435	-0.342232	-4.07422
0.798507	-0.32164	-3.33341
0.755087	-0.248305	-2.78805
0.803082	-0.297339	-2.80468
0.423106	-0.228595	-1.41588
0.908897	0.215228	-2.09066
1.593	0.137419	-3.51036
-0.89755	-0.154481	-4.27225
-1.06931	-0.239094	-3.00476
1.101	-0.265895	-2.02154
-0.742391	-0.236031	-1.82413
0.313974	-0.231231	-1.39213
-0.764072	1.89714	-2.12024
-0.697145	1.89384	-2.15518
-0.543827	1.89079	-2.22388
-0.519656	1.83553	-2.30319
-1.04632	0.269968	-1.7649
1.72352	0.888841	-7.15748
1.58461	0.292907	-3.5089
1.59388	0.26272	-3.44641
1.59388	0.26272	-3.44641
1.59295	0.0661355	-3.40335
-1.07819	-0.0973413	-2.95955
-0.872893	-0.239612	-4.16848
1.55541	0.14682	-3.2029
1.57646	0.120452	-3.07946
1.5703	0.120181	-3.06948
-0.598196	-0.245976	-2.46764
-0.79134	1.87445	-2.12889
-0.54882	1.74382	-2.34845
-0.676321	-0.238925	-1.98924
-0.636669	1.88389	-2.15682
-0.676648	0.162972	-3.56343
-0.909578	0.0402235	-3.3156
-0.859011	-0.288225	-3.83486
-0.498293	1.7977	-2.24036
-0.912224	-0.0655643	-2.96418
-0.565166	1.86203	-2.24443
1.04237	1.57239	-2.83866
1.18759	1.51175	-2.76952
1.00004	1.55248	-2.87774
1.22324	1.43424	-2.7646
1.22324	1.43424	-2.7646
1.21143	1.42277	-2.78334
-0.329543	1.47197	-4.92286
-0.446805	1.35704	-6.49794
-0.238951	1.36425	-6.57448
-0.544396	1.22513	-6.49264
-0.188401	1.18804	-6.65413
-0.943974	0.327403	-3.67505
-0.937095	0.257237	-3.66243
-0.935828	0.257715	-3.66073
1.65449	0.275427	-3.92464
1.69176	0.290078	-4.57309
-0.819244	0.160372	-3.8342
1.6352	0.233357	-5.42847
1.69865	0.191767	-4.35432
-0.899545	0.0920996	-3.5207
1.65822	0.024409	-3.99175
1.59914	0.0112149	-3.83077
-0.773355	-0.153925	-4.74633
-0.773972	-0.151843	-4.74922
-0.854748	-0.124183	-3.95883
-0.169298	-0.153561	-3.19322
-0.192109	-0.162392	-3.14126
0.757241	-0.252166	-3.53402
0.291042	-0.285258	-2.87057
-0.202791	-0.315029	-2.76295
0.273146	-0.247048	-1.83211
1.21015	1.48494	-2.77342
0.979576	1.54845	-2.89097
1.24131	1.42147	-2.75087
1.24626	1.39796	-2.79733
0.962392	1.40541	-2.98268
-0.19626	1.28331	-6.65975
1.61976	1.09313	-9.17901
1.66955	0.929041	-8.07695
1.63196	0.2834	-3.68475
1.66703	0.30151	-3.93139
-0.915738	0.185112	-3.31557
-0.857736	0.102977	-3.90277
0.552571	0.00461638	-2.42111
-0.953601	-0.137494	-3.54012
-0.14408	-0.153723	-3.52377
0.81387	-0.264319	-3.0634
0.81387	-0.264319	-3.0634
-0.419622	-0.202801	-2.60779
0.309442	-0.245671	-1.83139
0.311085	-0.24675	-1.80548
2.83486	-4.61606	-5.68773
1.13481	1.49816	-2.78742
0.997783	1.53415	-2.87702
0.997783	1.53415	-2.87702
-0.693035	1.37516	-4.65135
1.55213	1.47993	-4.95472
-0.247423	1.32616	-6.43892
-0.310159	1.26123	-6.6334
-0.818987	-0.0636661	-3.82361
-0.823122	-0.14514	-4.76288
1.19596	1.38286	-2.79306
-0.427461	1.49168	-4.68063
-0.340337	1.43461	-4.75644
-0.57945	0.884631	-3.43236
1.63089	0.294003	-3.7193
1.65923	0.225775	-3.85011
1.68582	0.159323	-4.00471
1.68582	0.159323	-4.00471
-1.01141	-0.11884	-3.13289
-0.678659	1.44922	-4.69392
-0.336877	1.39136	-4.78379
-1.04024	0.365272	-3.68273
-0.291051	-0.176969	-3.30423
0.975228	1.44691	-2.98265
-0.0616507	-0.230474	-3.19776
1.27774	1.35733	-2.86669
1.72523	0.0556454	-4.71077
1.72523	0.0556454	-4.71077
1.57766	-0.0184029	-3.88426
0.310446	-0.247076	-1.82208
0.310446	-0.247076	-1.82208
-0.628521	0.0165423	-4.3255
-0.473113	0.810558	-6.20471
1.7225	0.0711634	-4.65118
-0.8173	-0.297809	-3.99462
1.47994	-0.450086	-3.8551
-0.617275	-0.258775	-1.71862
-0.528883	1.84323	-2.20193
1.51736	0.231408	-2.65771
-0.293339	-0.211064	-2.63919
0.834124	-0.219783	-2.26357
1.3081	1.44746	-4.87847
-0.311086	-0.280627	-2.8784
1.7047	0.227669	-4.89234
1.70173	0.238425	-4.88261
-0.202009	1.09445	-8.78371
1.22631	0.0985121	-2.97611
1.34509	1.32789	-5.0373
1.60913	1.21987	-5.04537
-0.917301	0.47642	-3.66516
-0.917028	0.474264	-3.66268
-0.967012	0.473432	-3.66419
-0.962682	0.470751	-3.65805
-0.979323	0.422931	-3.66935
-1.0054	0.423011	-3.66639
-0.847721	0.387888	-3.6571
-0.814711	0.371067	-3.66408
-0.894158	0.286635	-3.67787
1.62362	0.30542	-3.68592
-0.91163	0.277563	-3.68821
-0.909381	0.276826	-3.68457
1.63189	0.303904	-3.74577
1.63417	0.303813	-3.74852
-0.903195	0.251631	-3.71177
1.6795	0.256117	-4.33979
-0.923956	0.160849	-3.20722
1.67201	0.21723	-4.0698
1.64812	0.188175	-3.94018
-0.87103	0.124643	-3.52061
-0.893439	0.128432	-3.56159
-0.907137	0.11412	-3.41385
-0.908084	0.0961594	-3.42124
-0.908346	0.0958296	-3.42147
-0.647977	0.0746791	-3.84545
1.74246	0.105187	-4.82152
1.73974	0.102638	-4.81557
1.65045	0.0455082	-3.88825
-0.817039	-0.0328405	-4.45821
-0.812346	-0.0320901	-4.44723
-0.784841	-0.0369627	-4.47933
1.47464	-0.0248644	-3.477
0.882512	-0.203258	-3.83708
0.885479	-0.203677	-3.84467
0.603431	-0.0847851	-2.74438
0.845029	-0.254504	-3.82212
0.788992	-0.219416	-3.45895
-0.845692	-0.243338	-3.52016
-0.840773	-0.241339	-3.51057
0.781572	-0.227987	-3.47867
-0.16517	-0.225343	-3.13554
0.731148	-0.187701	-2.7946
0.337095	-0.328533	-3.33546
-1.04786	-0.27668	-3.00706
-0.414867	-0.200126	-2.6184
-0.414867	-0.200126	-2.6184
-0.182706	-0.268986	-2.7494
0.289457	-0.301688	-2.68988
-0.497235	1.27154	-3.52101
-0.494027	1.20517	-3.46762
1.53328	1.34249	-4.86156
1.57397	1.34763	-4.94879
1.55112	1.33006	-4.9053
1.62309	0.283867	-3.61517
-0.497434	-0.0101214	-4.75651
-0.596942	-0.18587	-3.23582
-0.380609	-0.21153	-2.65026
-0.55476	-0.266612	-2.61193
0.30095	-0.332894	-2.86027
0.880597	-0.293961	-2.70859
-0.332216	1.36553	-4.83421
-0.805403	0.0145114	-4.4749
-0.21006	-0.202193	-2.99985
0.0161044	-0.318671	-3.59105
1.56627	1.30223	-4.99504
-0.92686	0.128089	-3.11546
1.58808	0.0774405	-3.29695
-0.926221	-0.185343	-3.33565
-0.927928	0.172616	-3.13548
-0.931638	0.132249	-3.08153
-0.828439	0.0151475	-3.84531
-1.05802	-0.117284	-2.98346
-1.05781	-0.117235	-2.98349
0.96151	-0.224695	-3.47584
-0.92662	0.233319	-3.68801
1.62762	0.221159	-3.72468
-0.787687	0.140702	-3.77094
-0.225886	-0.187294	-2.72833
-0.225886	-0.187294	-2.72833
-0.91452	-0.318519	-3.21763
-0.357609	1.16297	-4.7133
1.64671	0.102957	-3.76376
-0.597384	-0.0826008	-5.01848
-0.408411	-0.186673	-3.09084
-0.819198	0.135181	-3.69928
-0.510233	0.128468	-3.41642
-0.325452	-0.196752	-2.72578
-0.588579	-0.258709	-2.55385
-0.50437	1.33265	-4.7006
1.17342	1.43273	-2.84461
1.30926	1.34267	-2.961
1.30926	1.34267	-2.961
1.03999	0.542819	-1.77106
1.08919	0.426987	-1.74817
-0.429965	1.33279	-6.4152
-1.07645	0.343906	-1.63223
-1.01726	0.211527	-2.16031
-0.75351	0.147346	-1.40838
-0.756874	-0.123202	-1.86392
-1.00457	-0.233337	-2.07348
-0.589396	-0.247309	-1.44548
-0.628088	1.79832	-2.09075
-0.564771	1.86878	-2.30348
1.2437	1.33602	-2.7857
-0.600644	1.64489	-3.4739
1.03838	1.38351	-3.11808
-0.77476	1.43552	-3.6349
1.10129	0.432699	-1.75188
-1.07299	0.348686	-1.66691
-1.06293	0.341529	-1.74723
-1.07384	0.316454	-1.6487
-1.0718	0.316412	-1.64544
-1.07384	0.316234	-1.64867
-1.06295	0.321105	-1.74571
-1.06695	0.321567	-1.74979
-1.07196	0.303584	-1.66434
-1.07312	0.295175	-1.63247
-1.06241	0.310592	-1.75107
-1.06241	0.310592	-1.75107
-1.07443	0.28566	-1.63669
-1.06354	0.299579	-1.74555
-1.06806	0.281514	-1.69186
-1.07365	0.269204	-1.63395
-1.06487	0.278759	-1.72515
-1.06827	0.272275	-1.68004
-1.05518	0.284296	-1.78912
-1.0615	0.27721	-1.74771
-1.06276	0.269461	-1.73582
-1.06407	0.269198	-1.73709
-1.06937	0.250363	-1.67758
-1.07035	0.248051	-1.665
-1.07052	0.248017	-1.66493
-1.07284	0.243276	-1.64177
-1.06071	0.243835	-1.74652
-1.06131	0.243414	-1.74683
-1.01528	0.201922	-2.14352
1.53461	0.242032	-2.76697
-1.05038	-0.0580473	-2.83801
-0.046263	-0.198072	-3.25937
-0.51659	-0.289657	-2.43789
-0.711486	-0.246721	-1.81589
-0.753447	-0.208466	-1.36905
-0.608346	-0.252678	-1.47612
-0.809583	1.65073	-2.30476
-0.637769	1.54696	-3.36057
0.982107	1.37121	-3.03336
-0.706474	1.33671	-3.43754
-1.0723	0.35646	-1.65806
1.13226	0.38612	-1.73717
-1.06982	0.355553	-1.67751
-1.07378	0.347543	-1.64354
1.0872	0.37545	-1.74514
-1.07195	0.346126	-1.6922
-1.07375	0.327254	-1.64184
-1.06555	0.342914	-1.721
-1.07079	0.29227	-1.66075
-1.06618	0.290315	-1.72121
-1.05911	0.28688	-1.75664
-1.05911	0.28688	-1.75664
-1.06278	0.244863	-1.73188
-1.06276	0.245006	-1.73191
1.14359	0.259201	-1.73918
1.10817	0.245846	-1.76402
1.12364	0.203958	-1.74049
-1.03256	0.178482	-2.06411
-1.03256	0.178482	-2.06411
-0.782501	0.150565	-1.37285
1.62298	0.176502	-3.57243
-0.967545	0.0492087	-2.80114
-1.07208	-0.0962941	-3.00884
-1.06907	-0.122156	-3.00891
-1.08485	-0.119586	-2.92907
0.37409	-0.256568	-1.65792
-0.669633	1.90768	-2.1389
-0.684462	1.86072	-2.12289
-0.8808	1.62409	-2.26107
-1.05732	0.442389	-1.85441
1.12169	0.373496	-1.73738
-1.06715	0.350457	-1.70709
-1.06794	0.322645	-1.70555
-0.794317	0.324029	-1.85383
-0.790918	0.323056	-1.84714
-1.06642	0.292913	-1.70423
-1.06154	0.286064	-1.73745
1.05184	0.224573	-1.75578
-1.07292	-0.182583	-3.01626
1.13857	-0.255644	-1.8758
1.02455	1.42797	-3.04246
-0.808768	1.5593	-3.53234
1.09024	0.498544	-1.74698
1.07733	0.431258	-1.74679
-1.07203	0.296511	-1.64918
-1.06127	0.305915	-1.76921
-1.06127	0.305915	-1.76921
-1.06857	0.289299	-1.68001
1.09863	0.188821	-1.75452
1.09863	0.188821	-1.75452
1.50257	0.174005	-2.73636
1.06849	-0.263776	-2.0363
-0.7987	1.89289	-2.14667
-0.850467	1.82667	-2.40926
1.12333	1.4322	-2.99371
0.985735	1.24034	-2.98544
1.10403	0.512033	-1.74281
1.10403	0.512033	-1.74281
1.05938	0.407304	-1.75443
1.08441	0.387916	-1.75161
1.13005	0.323239	-1.7393
1.0854	0.317888	-1.74838
1.04349	0.208333	-1.76442
1.11826	0.200468	-1.74475
1.12299	-0.240302	-1.86712
-0.638615	-0.255075	-1.52316
-0.74644	-0.223992	-1.39913
-0.756318	-0.221002	-1.35703
-0.840245	1.66263	-2.35856
1.01447	1.37709	-2.98395
1.03242	0.42727	-1.75533
1.03393	0.379704	-1.75673
-1.0605	0.26632	-1.62653
-1.07034	0.266997	-1.63389
-1.0507	0.265313	-1.61238
-1.06613	0.262183	-1.70391
-0.721144	1.9476	-2.16047
-0.508324	1.84162	-2.27413
-1.07598	0.32997	-1.67468
1.04315	0.327665	-1.77479
-1.05957	-0.181408	-3.13979
-0.891966	1.7186	-2.36001
1.25647	1.33602	-2.96354
-0.865188	0.399732	-1.87804
1.14166	-0.229791	-1.86516
-0.739213	1.6418	-2.40583
-0.739213	1.6418	-2.40583
1.27119	1.46955	-2.81038
-0.956302	-0.182642	-2.09198
-0.570761	1.90062	-2.16126
-1.07065	0.215058	-1.90121
1.06056	0.215363	-1.86059
-0.898418	0.483144	-1.82282
-0.813989	0.488153	-3.67659
-0.838498	0.474192	-3.65956
-0.837397	0.377605	-3.6637
-0.906117	0.370114	-3.67298
-0.879649	0.320717	-3.69995
-0.937192	0.315898	-3.68126
-0.991783	0.309611	-3.67644
-0.964737	0.278895	-3.6906
-0.961388	0.263059	-3.68115
-0.886912	0.135875	-3.68118
-0.91085	0.0955522	-3.36698
-0.903447	0.0891134	-3.45142
-0.985342	-0.152528	-3.91556
-0.975269	-0.150921	-3.89818
-0.87898	-0.237406	-3.50878
-0.593492	-0.205455	-3.20621
-0.194575	-0.186326	-2.75799
-0.18978	-0.183604	-2.75095
-0.943357	0.27793	-3.68785
-0.943357	0.27793	-3.68785
1.75722	0.645651	-7.66819
-0.926491	0.137905	-3.19883
-0.901012	0.135594	-3.38746
-0.923786	0.123827	-3.20557
-0.935428	0.112037	-3.20426
-0.906902	0.106475	-3.447
